Date/Time,Name,Email,Phone number,Product name,Consent given,Tags,Q1. Bitte gib Feedback ( https://media.videoask.com/transcoded/c6d6b8e6-d6d4-48fb-b789-bf5d756916d2/video.mp4?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJtZWRpYV9pZCI6ImM2ZDZiOGU2LWQ2ZDQtNDhmYi1iNzg5LWJmNWQ3NTY5MTZkMiIsImV4cCI6MTc2Mzk3OTcxNX0.lh1n_5lRkgiN0QmQkbRKI0LtwZk70XkUrg2OH5lDFabe76idDHNxkOE2xZBayzmURnGU-YjPvO9dYzhiBB4WYMftubyHGqwBA2yf-XlSXMR8x7emiXB9MiinQVvQ8NLf0hIusQQeL3xLvh0MJtmPjTY0ZwFUM64wNUqJ5V3OPwJhLDePZ9fDz64SmkQwwjdTqJV-1Mr7yFlDLif6NpuAxmserZPrr1UYASUmS52r2x9pIYwrXTL5BpeN2BsfMWPi2SkvS-vdknNyWYFIc87Jbce_ACh10xG59k0ZhDxnCt3T1q-pK26oT96R2hsNbQkHhmtCXZJLZMipwxdb0UveIcHxsnlZNLh-Ieg0X9lKJpkQiZtu1vZXrYullTrqxfdR1OO2Uef-ODfdv96Cf_3ZNW8CoEUjWRj0lvEsYTt1Bd3CEPC3gl1ntP9Tl3dl9cl6zG6ZRb0CAvJa9j-XIVFzaS1LSkhKVKWzv9Tm_SxolpvHevQ4wO30pNG3N7HpcsGUCWqHXLzoA8Qj4W_fCEIyDZjZ7rdUTrNFWd5F64Oj0-o1GifVxyy-3tPlSEYXP6XrJUG9GUU-ciZ1RzhVUXEesz0VHAHSHK2ZAty8wVPy3saoUC8YJ_1gD_LkWMfTOFWXGBX099VrVtiVsU7Lbhn44Uyv6888OXdVmOmiadLAN58 ),Q2. Verbesserung nötig ( https://media.videoask.com/transcoded/8909715e-1c0b-46c2-b3c3-a74cdfd2041d/video.mp4?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJtZWRpYV9pZCI6Ijg5MDk3MTVlLTFjMGItNDZjMi1iM2MzLWE3NGNkZmQyMDQxZCIsImV4cCI6MTc2Mzk3OTcxNX0.PtJ_07BDqryefGhQMN2Qezfiy7gYHRA2shKzkqEuTJVsWIQn1dKrKrOi7W7DE92JQCCNN-7BXqv7g22yJK-I8xchhXYjvjV4-8VQVOgRF0EEUhvDZemzj1cLCbrRYnqH9keQxtr3fkTZfG9bH9lA9rSasRxSPRl3IZS4a7a67Pv15pbIPwUh-PgKwVWfezaY8REfLTvNad7aBk_iVYc2L13uXXXyGu5UKck9CGpDPVvFi2POFRekHLe8lgtI1pC0t5jzdI9Jvgi4iVgr-0hrt9tazqooovsxKhep9mkOjxxzlE1oNd3IB-PRein4lMFKhvhNKdePT_KA9QMyTfHHtPyZzKNkHNRS5W9SROUi06f5nmgWmk680yuzfR5fXPHyOXuN4EocKYDbnDKdkrH7TanAvF0QGSnYQZZ7DT8mUFxoDxRA19VodyvENH0gkp1PJqLEGk4m6ZvoI3UbN7rGk0UHemuNml38G-5xDDq_mkSPZx0zb7knp6Yze8drIVES3w-7Cm8gwXIncrFuFOUAArMazeBDY8eX2aK8e13jvB0FLDkFuQ2L-SveyyNO8SXhz1052GSYzHiRUZqAe2FdYtbcQqMneHpblknQpz2cvfZvnV2rBiyvTvwon3XmZUUbNCKDXiQbZzB3DbQze4F33h7z09q-46Ogi3ixU7hCq0c ),Q3. Untitled ( https://media.videoask.com/transcoded/3cc2794e-f515-41b3-b471-709f72fa68ac/video.mp4?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJtZWRpYV9pZCI6IjNjYzI3OTRlLWY1MTUtNDFiMy1iNDcxLTcwOWY3MmZhNjhhYyIsImV4cCI6MTc2Mzk3OTcxNX0.ZUOU9Gwa8oRS8YU9EZjGNlQ6CIMypfAlB5ko9rG0C3VQtz1nGiIJ_MVR90H6QQ1VX-gWDRXHlPb0C-8BUM8j8lJeuTFDwnITW0kRmAqpFc3u1x6spkxUjBH_Es0WY071x_evtah9LimHCTBGBrR9nLQANM8WB3yyKXoUbXyD-VPcIJzAfWXJWYQB5Xtk05phqDqV8RUqr0sZapMTYVMO4RE12bhiGv3GDP21jqWIT9UWoNY4e4lBB_psYP1OtRZF20o28Fy3WDmRyzPzqUAgntxOLyp4xrc3oMxFvPP-cU1O-b7d74MeJAmXFGUa0JnZT5buXpGIWUY5TmgNZDhMMs54xR5ewVGSxrqWY9gfF0SWg9mgpW57uWCywuMs1NDGoHn7P_kSIlBY-_O7hBnGT6p1bRSwPRndV8-AP8eACkmAE4UpAhJ_-y1k4NtMl4XBKov0NaP5x_ORf1pJ2hfHZrw5CP_hWy6OvhSGEHdlztCfN7ZqFM9KS2xVkbSfoj0d4_C0N_yaBCcMqS80oqxYgiDV4YjDoRMb3nugzfqY-38vGAnjLIlwY_3IUNA6JgT3EwlWYro2hFgOdB_T0NOfMxzUaejLHuRe7TPLtVF77ht36tc4LQraOz-7gDRpipDNcws0eKh-P6ymftwyulRCiz-S5HiAblnSmpZNmr7Yh9g ),Q4. Untitled ( https://media.videoask.com/transcoded/58fa7212-86c6-4dd2-9ee1-cf2f59b1d2d3/video.mp4?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJtZWRpYV9pZCI6IjU4ZmE3MjEyLTg2YzYtNGRkMi05ZWUxLWNmMmY1OWIxZDJkMyIsImV4cCI6MTc2Mzk3OTcxNX0.n2kBKfa-Po0UWip2XkImDRjTYxHeGwql8GTrVRXM7_LOX42nQa87EV8mz8WitGH54Dg8QWisJ_rSIg-r-zmi3NTRv2XCNEnPd5AyiBNq_nz9hWbkx57o2FU72q2jDfnQYSNDyq3Q86zvMnCKxB09wrJnqkgkwlUDl8GFQqpixO7ZrUyZ7YTMfzcLXOS4mLm-AXZ6PrmLF_JSdNx05Fc6npJhuAKfzQkf1mXvCS7lT0b8qiVger1T5NYFLetfOXd10IuxqWymQ91T_ykiShQDu-bDVm_Qdy5vGf-X2x5pxj-fJ2UV5vQnG41DuhTSGewz3vEZ7tdm2oTnaO1vr6tLW73ys4_ltPkZ33UCcgUvR6JH3_QDTH30koCVscUU-qlCXnjLFpilQalHyWoxlsjLmAgjgQelwap2AlhzkvqpQe6zcP_AedAQ4-2q_LA7wOvtPbXM6scTb3VTAVZu0Y-A8k1YqYf4yoaDV3bFPH6o2DZVEtQaVRok7jxwdsbHTha39aFjc7q2DtnCf-oK2nR5yznZF3psNBPKg1D8DWW5Xy2IvuG-FxyvA2SuWxwH1CczTUiGkzokVwjWHjQBtHegB093qD2MgTUC2DKqY3MYkOIX62zSTS-xlH-ptSVPMT1zESjpPGJ4fUbDoZVp-8bDQiVqdejUXU0Rmxtnt1xA2ms ),Q5. Untitled ( https://media.videoask.com/transcoded/11bc703f-9788-433d-beb9-a4b1cf1a3af7/video.mp4?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJtZWRpYV9pZCI6IjExYmM3MDNmLTk3ODgtNDMzZC1iZWI5LWE0YjFjZjFhM2FmNyIsImV4cCI6MTc2Mzk3OTcxNX0.Rjas4_nklZIhW84gfF_NwmCQ5OVr3eQD2GIvkJOpnwvxLXin8Ocl_zIoqRhR0u07lbZ9DOAqo_Hmlxs_73aBLYJWbT-E_KflBoFcASyEj6HnJhd2D8kLMu_UJsHR4D9wC2GYHL_xUnUW5GkbhDXUEii7uh9Gm7Z4_uxoH5MYFoeGwIILvQp2kqSnX40CT6XdiWgjy5mmSyzlxS5KkrUVOenTX2YNRxSuj-DEj0EjgjTAg8y8FtKktPHu07lcKfIS2A2rdR5iZLlln5H0uXS4Ki3dreEypikY_8SBcbYEdWqfgKGSlebp1lOk3fWzYHThQvhbISBcnQtcD2zQhm3_zwZBjgj4k4JbNT3GGvRy27cRvAIXcmNe-WLpoFrADcxJxFs0gqsqyQPimmyW2ygDZvfuPipBRbtynO03vlFDWzoyTZruhTryTJJ2fFNmKrjOFNPs907byObGvkEBD6kdxbMcHiOERIR_-ymj0ZId2EKnmysr6uAs2M1GskoqHdCbSPD-gM7feYNsihrSdEocq5l-sRVWDJmG3RMSK4YZcYLC0lCDBG591ImuHCOCKZLGZHCynnUkIC-rIoja3_ORJP0FkUyB69qiT52P6ZXGkpFTZAJtpZUnNVxnjjK8C7wZAXLhHg3_khRE2xfaK0zVQEZru3ZWaAh3MBp7-kolIvo ),Q6. Danke ( https://media.videoask.com/transcoded/9923b63e-7eb3-4398-a54d-05ae0a4592df/video.mp4?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJtZWRpYV9pZCI6Ijk5MjNiNjNlLTdlYjMtNDM5OC1hNTRkLTA1YWUwYTQ1OTJkZiIsImV4cCI6MTc2Mzk3OTcxNX0.fBL_hiN-yg181kgvwFvrYNXDOfthkCZKng4O-Awphxod-8vEwK59yAMySe_67XAyTUuWtlxIHC0Pyu_VTVuvK7xOXAIoPRiKEx4rgXKf7o8YatkV6cPTlAYPY32CqSSwruO8HZpxTA3cZ4IP3lshj-H1edBLZ_xi62nAkirfPXoa_Bu7yibDxMl1FtYf2Y9qheJJwLZarTTs2HyEpuTdfcrlr7nf1YdUg1CY1sZS2SlHYESShIWAU8hCub_kbvDSqt1S14zBVBli4xIIN4M13Ymx_AGnpJDUkh0qz903BrLpwI9ivPhqDAYV_W-Ne5N-de3NSth4BKnUFrg6fD1t4z8eSh3CoTzN-Pc6rwTGaCAGenwgyQcAOb-7c0CkcxYxEXXeqMA_v7LRSnvA7BxIgs3T91d4dwmiiSJpxVGz-I5eqaoghLLfMqvF0SHi1cI5EQKLx2bT_HnJnOkAWq4t7qa0TzSQ5TRjalA2C9FvBSX1wDL9BIyaaofIMcz_Uo2xMae5cm-m15TAmWlemHSX0g2YIXkf-Jv6VhIAmJ8TbiaCrTKyyplo00SqU5wP3mnFtqfTbn4xw3t60HdzPZotbSxyn7-DjIXWbdenFCfymqYQsHYYcvBbq7_lJsrtX64ZQ05cSGrjqoFpGs66ttaPVSoDtanjKmQZdS2cSGt1Q6s ),Q7. Verbesserung nötig ( https://media.videoask.com/transcoded/28c9765f-45c2-4a9d-a252-2e5d1395ffd7/video.mp4?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJtZWRpYV9pZCI6IjI4Yzk3NjVmLTQ1YzItNGE5ZC1hMjUyLTJlNWQxMzk1ZmZkNyIsImV4cCI6MTc2Mzk3OTcxNX0.BEQtaKJ2v84OY52or1JWos4WPf6F7Ssf0pEoE0Eua-qWS-hwoKa2Wh-kPRIEy_FpjWdcGwxmBZZOXhp_yNq38ZR5KiJGdhlFsCtZiTK5CfVW6gZMVMmormDR77rzAkJrit35MAkA-NejObcbzNn-la5r1Tzh7Y6-SXBWFEysJe0ZRc72sVvp7vndajgCFU5Au49OBIMe321Z1cQ4gddJl9LPKjS2c1LxFJL8ygJDAIVu-toB9X4HGTQReUOl1eVx8lRDA68pJ-SLX4wxmxUcfnv5kF5KU-QjUK1BvC4r4qs146WOu6zB79HNLHatKwMnt8kjplpK4C3yvdMzP_V7Uy4GyE-zHuye1XGO9lia19KhHs9KuVdkSe13cUgJdfP_Y_LdNHlXUwcskPCJc7Nfy8TtiUVOXvdkMr7QonPDnaZRvpQv0IDkH6y5wpg1V4amhIDxo947aLZSzWwFE7s6NaFPhd7sQ32adrEdsQqBS5avLHEDSA8l0aZtbuZa6w8jqtjNTYULWnMwSxomjiWc9yU74YpL9R6VZduaUoa6BFqUKqnL9RQgg-G-T_XKP0toWFPh297hUVgqbdidT54OnNypD-25mdhyIOKQ5GJDayl-eT6npZy2_bal0oWFIJVoIS3rZ_T829gnm3sTIh8uCnSJ_7ldovuz2dR9YzzabYQ ),Q8. Feedback des Veranstalte... ( https://media.videoask.com/transcoded/810a7171-6bb3-48ce-a41b-be9fb1ff4f0b/video.mp4?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJtZWRpYV9pZCI6IjgxMGE3MTcxLTZiYjMtNDhjZS1hNDFiLWJlOWZiMWZmNGYwYiIsImV4cCI6MTc2Mzk3OTcxNX0.te9EOBdSE4UyiNqiVqf68jtChiS-M7u_9hmt-jOlk_21IAig0L_SGcSlSEPubcSFLdGLTVdaJxBDk1O1_zk2iTZ__WPR5at5vNiNYmH4vld0OZWS1GKQpHN5wD2GDo-jO6dwI4IMyT30nCVtWMlkgnZCHHgvZS2bFZK801bVvLdOsmXMzRjSyIEnFOEZWtEy5lz_lpMqFko3l00-u-gHzmkyGP-1ZQmeUVLKrMOwoSSEcJ0YGYxhrfHwGK7G9wZCDWgb102caKPoYGbCQtzDXrlUpdhM5N_8dRc3cX1AdSuKTDDXoOiKqDWLzUc-AccVvgephmd2nYNZhdMtaQAMgI5lBrgNBAeS7i8j9rvBWgZvoVlBlF8khIDge5mfnSSEkWl4kdWGesinouSPjRLhbJNj0VM2wcPhW4W4rijpvJL-K6YWvnq4OP9fKtPX9PZ8j6-i3uneXsEW9yJtIZBQLYRtI3Nqk0THPkF_Q2qViZr0m7tEWQNNnHlPLlxhkWJpPrT_BFysMDAZV_HgFXvw-UhKsdZ20VoXu9M9f0Dm7inUs67f7Uy6aOdSVUzbfDD9ALyJrFtJCgAiDZeWlIorJ4jBr5Fc5BcBQu0QNGSY5UAQ43zpVXwoGTC0xls2F6_0_F-bOUeD_H4uIJQaHg_TsZ8vO2IvU4OTHjalRKtQ6bk )
2025-11-18 10:43:44.204234,Anonymous 1987,N/A,N/A,N/A,N/A,,[Text Answer] 6,"[Text Answer] Kenne niemanden, der die Scouter brauchen könnte.",[Text Answer] Kurze Fahrt. Musste nach einem geladenen Scooter suchen.,"[Text Answer] Nicht wert, da sehr kurze Fahrt, aber die Grundgebühr dafür relativ hoch.",[Text Answer] In dem Nutzungsgebiet gibt es nur Zeus. Grund: schneller von A nach B,,,
2025-11-18 10:43:32.102085,Anonymous 1986,N/A,N/A,N/A,N/A,,[Text Answer] 7,,[Text Answer] Scooter war in der Nähe. Reifen waren aber erneut defekt. Kurven fahren kaum möglich,[Text Answer] Nein. Da defekte Reifen,"[Text Answer] Nein, da defekter Scooter. Dafür, weil einziger Anbieter in Bamberg",,[Text Answer] Reifen sind oft kaputt. Sicheres Fahren ist damit nicht garantiert,
2025-11-18 10:43:11.706332,Anonymous 1985,N/A,N/A,N/A,N/A,,[Text Answer] 10,,[Text Answer] Nichts,[Text Answer] Nichts,[Text Answer] Muss ich. Sonst nichts da,,,[Text Answer] Nichts
2025-11-18 10:43:02.555795,Anonymous 1984,N/A,N/A,N/A,N/A,,[Text Answer] 10,,[Text Answer] K,[Text Answer] B,[Text Answer] B,,,[Text Answer] L
2025-11-18 10:42:51.734159,Anonymous 1983,N/A,N/A,N/A,N/A,,[Text Answer] 8,,[Text Answer] Der Motor ging immer wieder kurz aus war aber an sich zuverlässig und das parken war etwas nervig,[Text Answer] Schon preiswert kam gut rum für das Geld,[Text Answer] Das ihr Roller in der Nähe stand ich glaub das ist es eig fast immer die Anbieter nehmen sich ja nicht viel,,[Text Answer] Ich finde es informativ aber etwas Zuviel,
2025-11-18 10:42:44.925961,Anonymous 1982,N/A,N/A,N/A,N/A,,[Text Answer] 6,[Text Answer] Preise zu hoch,[Text Answer] Die letzte Fahrt war gut.,[Text Answer] Die Fahrt war zu teuer.,[Text Answer] Je nach Verfügbarkeit.,,,
2025-11-18 10:42:39.619475,Anonymous 1981,N/A,N/A,N/A,N/A,,[Text Answer] 2,"[Text Answer] Regelmäßig defekte Scooter, schleifende Hinterräder und Probleme bei der Erkennung von Parkzonen",[Text Answer] Tatsächlich habe ich much primär geärgert.,"[Text Answer] Dass das Hinterrad so schleifte, dass ich besser mit einem Roller ohne Motor unterwegs gewesen wäre.",[Text Answer] Nur wenn ich muss. Ich versuche es zu vermeiden und fahre daher auch viel weniger als früher.,,,
2025-11-18 10:42:34.475396,Anonymous 1980,N/A,N/A,N/A,N/A,,[Text Answer] 8,,[Text Answer] Die Handhabung ist sehr leicht. Besseres kann ich nicht hinzufügen. Eventuell bei dem Abmelden der Fahrt das man einen kleinen puffer bekommt da manchmal man wegen 1-2 Sekunden noch die komplette Minute bezahlen muss.,[Text Answer] Die Preise sind an sich gut nur könnten sich etwas günstiger sein.,[Text Answer] Ja auf jeden Fall. Die leichte Bedienung.,,[Text Answer] Für die 10 würde ich die Preise noch etwas günstiger machen.,
2025-11-18 10:42:13.633254,Anonymous 1979,N/A,N/A,N/A,N/A,,[Text Answer] 6,,,,,,,
2025-11-18 10:42:11.942039,Anonymous 1978,N/A,N/A,N/A,N/A,,[Text Answer] 10,,[Text Answer] War alles gut. Schnelles entsperren.,[Text Answer] Ja durch Paket angebot,[Text Answer] Einziger Anbieter in Bamberg. Viele Scooter. Preis ok,,,[Text Answer] Unkompliziert.
2025-11-18 10:42:03.904926,Anonymous 1977,N/A,N/A,N/A,N/A,,[Text Answer] 10,,[Text Answer] Die Scooters sind zuverlässig und es waren ein paar Verfügbarkeit in meiner Nähe.,"[Text Answer] Die öffentliche Verkehrsmittel ist günstiger und kann mein Ziel erfüllen, allerdings ich bezahle gerne ein bisschen mehr um 1. die Wartezeiten zu vermeiden und 2. die Fahrtzeit zu reduzieren und 3. in einem Stück zu fahren (statt umsteigen). Zeit Preise finde ich dafür passend.","[Text Answer] Wenn ich Zeit sparen will, würde ich wieder mit Zeusscooter fahren. Aber wenn Zeit nicht so kritisch ist, vielleicht fahre ich alternativ mit dem Buss.",,,"[Text Answer] Leicht zu nutzen, Scooters sind zuverlässig, überall verfügbar."
2025-11-18 10:42:01.504573,Anonymous 1976,N/A,N/A,N/A,N/A,,[Text Answer] 10,,"[Text Answer] Schnell verfügbar, Restladung war knapp, hat aber ausgereicht",[Text Answer] Preis - Leistung war super 👍🏻,"[Text Answer] Ja, absolut",,,"[Text Answer] Einfach, schnell und zuverlässig"
2025-11-18 10:41:47.057492,Anonymous 1975,N/A,N/A,N/A,N/A,,[Text Answer] 10,,[Text Answer] Alles bestens,[Text Answer] Preise sind ok,[Text Answer] Es gibt keine Alternative in meiner Stadt,,,[Text Answer] Ordentliche Roller
2025-11-18 10:41:40.743359,Anonymous 1974,N/A,N/A,N/A,N/A,,[Text Answer] 8,,,,,,,
2025-11-18 10:41:36.986317,Anonymous 1973,N/A,N/A,N/A,N/A,,[Text Answer] 5,[Text Answer] Die Bremsen sowie die klingel von den Rollern funktionieren oft nicht gut,[Text Answer] Die letzte Fahrt war gut,[Text Answer] Der Preis war etwas zu teuer für die Fahrt.,"[Text Answer] Ja. Die Orte sind sehr praktisch wo die Roller stehen. 
Nur schade das es in der Altstadt nicht geht",,,
2025-11-18 10:41:26.731736,Anonymous 1972,N/A,N/A,N/A,N/A,,[Text Answer] 8,,"[Text Answer] Es war ein Roller verfügbar, wo keine Tram mehr fuhr.","[Text Answer] ja. Ich war viel schneller zuhause, als wenn ich gelaufen wäre.","[Text Answer] Ja. In der nacht, wenn es keine Alternativen gibt.",,[Text Answer] Der Roller fühlt sich nicht immer gut gewartet an.,
2025-11-18 10:41:15.961473,Anonymous 1971,N/A,N/A,N/A,N/A,,[Text Answer] 8,,,,,,,
2025-11-18 10:41:15.666080,Anonymous 1970,N/A,N/A,N/A,N/A,,[Text Answer] 8,,"[Text Answer] Zwar teuer, aber Scooter in gutem Zustand",[Text Answer] Naja.,[Text Answer] Ja doch,,[Text Answer] Muss etwas günstiger werden,
2025-11-18 10:41:12.150902,Anonymous 1969,N/A,N/A,N/A,N/A,,[Text Answer] 10,,[Text Answer] War alles super,[Text Answer] Preis ist gerechtfertigt. Aber günstiger geht immer🙂,[Text Answer] Ja. Die Verfügbarkeit in meiner Gegend,,,[Text Answer] Verfügbarkeit in meiner Gegend und unkomplizierte Nutzung
2025-11-18 10:41:07.379139,Anonymous 1968,N/A,N/A,N/A,N/A,,[Text Answer] 7,,[Text Answer] Letzte Fahrt habe ich den Roller friegeschaltet. Leider war dieser defekt und ich habe umsonst bezahlt und musste die Fahrt sofort wieder abbrechen.,"[Text Answer] Nein, weil keine Fahrt stattfand","[Text Answer] Wenn eine Alternative da ist, nehme ich diese (Bsp. Lime)",,[Text Answer] Oft schlechte Qualität der Scooter,
2025-11-18 10:40:35.497440,Anonymous 1967,N/A,N/A,N/A,N/A,,[Text Answer] 7,,"[Text Answer] Naja, also normale Fahrt halt war ganz gut und ja manchmal fehlt halt das Licht oder es klappert. Irgendwas ist immer",[Text Answer] Ja preiswert schon kannst normal Roller Preise kann man nix sagen,"[Text Answer] Ja, weil es das einzige Unternehmen in meiner Stadt ist",,[Text Answer] Die Roller müssen mehr repariert werden und öfter aufgeladen werden. Die sind oft leer und mangelhaft,
2025-11-18 10:40:24.506781,Anonymous 1966,N/A,N/A,N/A,N/A,,[Text Answer] 8,,[Text Answer] Blinker hätte funktionieren können ansonsten alles gut.,[Text Answer] Ja,"[Text Answer] Ja, Verfügbarkeit",,[Text Answer] 8 ist eigentlich gut ;) 2 Punkte Abzug da die Scooter häufig defekte haben wie nicht funktionierende Blinker und das manche 20 km/h fahren andere nur 10 km/h,
2025-11-18 10:40:15.326355,Anonymous 1965,N/A,N/A,N/A,N/A,,[Text Answer] 10,,[Text Answer] .,[Text Answer] .,[Text Answer] .,,,[Text Answer] .
2025-11-18 10:40:07.840512,Anonymous 1964,N/A,N/A,N/A,N/A,,[Text Answer] 10,,[Text Answer] Bei uns in der Stadt (94315) sind leider viele Roller kaputt,[Text Answer] Jaaa die Preise sind super,[Text Answer] Jaaa ich würde mich wieder entscheiden,,,[Text Answer] Es ist leicht zu installieren und günstig
2025-11-18 10:40:07.165724,Anonymous 1963,N/A,N/A,N/A,N/A,,[Text Answer] 0,[Text Answer] Habe eine Mail an den Support geschrieben weil ich Probleme mit dem Scooter hatte und mir eine Antwort oder Erstattung erhalten,[Text Answer] Leider sehr holprig und schlechte Lenkung,[Text Answer] Etwas teurer,[Text Answer] Nein leider nicht,,,
2025-11-18 10:40:02.934759,Anonymous 1962,N/A,N/A,N/A,N/A,,[Text Answer] 6,,,,,,,
2025-11-18 10:40:01.484662,Anonymous 1961,N/A,N/A,N/A,N/A,,[Text Answer] 8,,,,,,,
2025-11-18 10:39:58.907452,Anonymous 1960,N/A,N/A,N/A,N/A,,[Text Answer] 3,[Text Answer] Mangelndes Angebot und defekte Scooter,[Text Answer] Sauberkeit des Scooter hätte besser sein können,[Text Answer] Der Bus wäre günstiger gewesen wie die Fahrt,[Text Answer] Nein Preis und Angebot,,,
2025-11-18 10:39:45.032733,Anonymous 1959,N/A,N/A,N/A,N/A,,[Text Answer] 8,,,,,,,
2025-11-18 10:39:03.179024,Anonymous 1958,N/A,N/A,N/A,N/A,,[Text Answer] 8,,[Text Answer] Sehr gut top Roller und genug akku,[Text Answer] Prei Leistung passt,[Text Answer] Einzigster Anbieter in Ort,,[Text Answer] Weil zum Teil die Scooter in einem desaströren Zustand sind,
2025-11-18 10:39:00.918845,Anonymous 1957,N/A,N/A,N/A,N/A,,[Text Answer] 7,,,,,,,
2025-11-18 10:38:43.481208,Anonymous 1956,N/A,N/A,N/A,N/A,,[Text Answer] 6,"[Text Answer] Ich hatte es mehrfach, dass Roller nachdem ich sie unlocked habe nicht funktioniert haben. Hab mein geld nicht zurückbekommen und musste einen anderen buchen",[Text Answer] Der roller war kaputt. Konnte keinen meter fahren,[Text Answer] Nein,[Text Answer] Nein,,,
2025-11-18 10:38:42.882049,Anonymous 1955,N/A,N/A,N/A,N/A,,[Text Answer] 9,,[Text Answer] Gute Ausstattung vom Roller. Vllt mehr Fahrkomfort durch bessere Federung?!,[Text Answer] Der Preis war völlig in Ordnung.,"[Text Answer] Ja, würde ich machen. Ihr wart der einzige Anbieter in dem Gebiet aber trotzdem bessere Roller als z.B. Lime/bolt also in Punkto Ausstattung",,,"[Text Answer] Gute Verfügbarkeit in ländlichen Regionen, gute Ausstattung vom Roller"
2025-11-18 10:38:31.099040,Anonymous 1954,N/A,N/A,N/A,N/A,,[Text Answer] 3,"[Text Answer] Vorabaufladung mit Geld auf dem Konto, damit man fahren kann, ist bei der Konkurrenz nicht üblich. Es ist zu umständlich für Gelegenheits- und Spontannutzer, wenn man immer erst zwei Minuten beschäftigt ist, das Konto mit Geld aufzuladen, statt einfach den Scooter zu scannen und loszufahren. Eine automatische Abrechnung hinterher nach dem Abstellen des Scooters wäre viel kunden- und nutzerfreundlicher. Das ""Nicht-sofort-losfahren-können"" ist für mich ein Hemmnis in der Benutzung.","[Text Answer] Scooter hat Berganfahrt von der Performance überhaupt nicht geschafft, und hat sich dann auch sehr schnell entladen. Keine schöne Fahrt.","[Text Answer] Nein, die Fahrt war nicht ihren Preis wert, alleine durch den Performancemangel des Scooters schon nicht.","[Text Answer] Nein, um ehrlich zu sein habe ich bisher nur eher schlechtere Erfahrung mit den Scootern von Zeus gemacht. Im Vergleich zu den Konkurrenzanbietern, die ich in anderen Städten ausprobiert habe, ist Zeus einfach hintendran, sei es beim Preis, bei der Scooterperformance als auch bei der umständlichen Aufladung des Kontos statt nachträglicher Abbuchung des Betrags.",,,
2025-11-18 10:38:28.685752,Anonymous 1953,N/A,N/A,N/A,N/A,,[Text Answer] 8,,,,,,,
2025-11-18 10:38:22.512166,Anonymous 1952,N/A,N/A,N/A,N/A,,[Text Answer] 10,,"[Text Answer] die Fahrt war wunderbar. Manchmal sind zu viele Roller an einem Ort,,,","[Text Answer] Manchmal fühlt es sich bissl teuer an, aber man gönnt sich ja sonst nichts","[Text Answer] Ja, es gibt hier keine Alternative",,,"[Text Answer] gute Verfügbarkeit, macht einfach Spaß!"
2025-11-18 10:37:50.776936,Anonymous 1951,N/A,N/A,N/A,N/A,,[Text Answer] 5,"[Text Answer] Weil es jetzt schon öfter vorkam, dass Roller nicht fahrtüchtig waren. Weiterhin ist jetzt auch schon 2mal während der Fahrt die Batterie leer gewesen, obwohl der Akku hätte reichen müssen für die geplante Fahrt.","[Text Answer] Bei der letzten Fahrt ist der Akku plötzlich leer gewesen und ich musste ein paar hundert Meter laufen, um einen neuen Roller zu bekommen.",[Text Answer] Nein,[Text Answer] Tendenziell das eigene Fahrrad nehmen,,,
2025-11-18 10:37:17.262506,Anonymous 1950,N/A,N/A,N/A,N/A,,[Text Answer] 9,,[Text Answer] Manchmal haben die roller Schäden,[Text Answer] Ich finde den Preis schon relativ hoch,"[Text Answer] Ja aufjedenfall, sber gibt halt auch kein anderes Angebot in der regionen",,,[Text Answer] Gute Verfügbarkeit und immer geladene und funktionieren roller und app
2025-11-18 10:36:48.515877,Anonymous 1949,N/A,N/A,N/A,N/A,,[Text Answer] 5,[Text Answer] Dss,[Text Answer] Fxby,[Text Answer] Djbyby,[Text Answer] Knyy,,,
2025-11-18 10:36:40.822807,Anonymous 1948,N/A,N/A,N/A,N/A,,[Text Answer] 5,[Text Answer] Bessere Wartung der Fahrzeuge und häufigere Akkutausch,[Text Answer] Diese war ausnahmsweise wirklich gut da das Fahrzeug ganz war und der Akku voll,[Text Answer] Ja,[Text Answer] Ja,,,
2025-11-18 10:36:38.577774,Anonymous 1947,N/A,N/A,N/A,N/A,,[Text Answer] 9,,[Text Answer] Die Federung könnte bei den Scooter besser sein.,[Text Answer] War es Wert.,[Text Answer] Ja. Sind meist in der Nähe verfügbar.,,,[Text Answer] Bequem
2025-11-18 10:36:34.923877,Anonymous 1946,N/A,N/A,N/A,N/A,,[Text Answer] 10,,"[Text Answer] Aufregend, günstig","[Text Answer] Ja, grade weil es so günstig ist nutze ich es gern",[Text Answer] Ja,,,[Text Answer] Überall erreichbar und unkompliziert zu bedienen
